"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2015",13.841,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2016",14.14,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2017",14.259,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2018",14.521,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2019",14.472,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2000",22.15,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2001",22.392,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2002",22.753,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2003",22.788,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2004",22.469,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2005",22.238,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2006",22.34,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2007",23.037,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2008",22.434,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2009",22.228,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2010",22.096,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2011",21.718,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2012",21.583,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2013",21.518,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2014",21.698,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2015",22.515,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2016",22.545,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2017",22.651,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2018",23.014,
"OECD","MEATCONSUMP","PIG","KG_CAP","A","2019",23.022,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2000",22.898,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2001",23.66,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2002",24.616,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2003",24.593,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2004",25.019,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2005",25.765,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2006",25.808,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2007",26.1,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2008",26.207,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2009",25.898,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2010",26.569,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2011",27.032,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2012",26.975,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2013",27.045,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2014",27.746,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2015",29.033,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2016",29.776,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2017",30.056,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2018",30.686,
"OECD","MEATCONSUMP","POULTRY","KG_CAP","A","2019",31.323,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2000",1.955,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2001",1.833,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2002",1.784,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2003",1.759,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2004",1.738,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2005",1.719,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2006",1.706,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2007",1.687,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2008",1.574,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2009",1.47,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2010",1.344,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2011",1.315,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.277,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.292,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.298,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.36,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.333,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.305,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.317,
"OECD","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.279,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2000",4.124,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2001",4.168,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2002",4.257,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2003",4.536,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2004",4.422,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2005",4.571,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2006",4.702,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2007",4.751,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2008",4.529,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2009",4.412,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2010",4.382,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2011",4.249,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2012",4.264,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2013",4.264,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2014",4.086,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2015",4.058,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2016",4.079,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2017",4.09,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2018",4.179,
"BRICS","MEATCONSUMP","BEEF","KG_CAP","A","2019",4.357,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2000",12.799,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2001",12.93,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2002",13.058,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2003",13.144,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2004",13.222,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2005",13.719,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2006",14.019,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2007",13.094,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2008",14.076,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2009",14.692,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2010",15.113,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2011",15.177,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2012",15.854,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2013",16.229,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2014",16.588,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2015",16.106,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2016",15.704,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2017",15.6,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2018",15.405,
"BRICS","MEATCONSUMP","PIG","KG_CAP","A","2019",12.773,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2000",6.715,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2001",6.767,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2002",7.012,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2003",7.274,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2004",7.33,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2005",7.383,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2006",7.701,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2007",8.269,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2008",8.913,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2009",9.017,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2010",9.677,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2011",9.965,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2012",10.436,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2013",10.42,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2014",10.355,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2015",10.709,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2016",10.882,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2017",10.932,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2018",11.17,
"BRICS","MEATCONSUMP","POULTRY","KG_CAP","A","2019",11.92,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2000",1.22,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2001",1.215,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2002",1.242,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2003",1.301,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2004",1.379,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2005",1.431,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2006",1.473,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2007",1.541,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2008",1.524,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2009",1.516,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2010",1.554,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2011",1.529,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.551,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.6,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.653,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.653,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.697,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.707,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.723,
"BRICS","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.775,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2000",14.435,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2001",13.897,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2002",13.929,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2003",14.255,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2004",14.426,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2005",14.574,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2006",13.835,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2007",14.074,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2008",14.39,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2009",13.613,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2010",12.996,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2011",13.297,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2012",13.655,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2013",13.773,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2014",12.624,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2015",14.053,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2016",14.061,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2017",13.71,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2018",12.88,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2019",12.668,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2000",18.018,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2001",18.983,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2002",18.083,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2003",18.669,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2004",19.254,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2005",19.81,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2006",19.387,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2007",20.813,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2008",20.377,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2009",20.013,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2010",20.417,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2011",20.799,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2012",20.419,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2013",19.859,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2014",20.004,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2015",20.966,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2016",21.109,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2017",20.862,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2018",20.974,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2019",21.03,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2000",8.529,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2001",8.434,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2002",9.061,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2003",9.603,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2004",10.524,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2005",11.056,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2006",11.985,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2007",13.276,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2008",15.652,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2009",15.011,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2010",15.251,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2011",15.14,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2012",16.454,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2013",18.444,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2014",17.922,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2015",15.902,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2016",16.848,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2017",17.157,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2018",17.314,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2019",17.741,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2000",4.767,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2001",4.878,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2002",4.929,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2003",4.773,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2004",5.063,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2005",4.998,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2006",4.844,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2007",4.892,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2008",4.927,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2009",4.615,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2010",4.651,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2011",4.454,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2012",4.492,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2013",4.642,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2014",4.541,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2015",4.617,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2016",4.506,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2017",4.695,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2018",4.606,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2019",4.544,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2000",14.682,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2001",14.538,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2002",14.781,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2003",14.504,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2004",14.433,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2005",14.545,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2006",14.848,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2007",14.651,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2008",15.285,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2009",15.121,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2010",15.469,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2011",15.618,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2012",15.21,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2013",14.34,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2014",14.192,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2015",13.84,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2016",13.954,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2017",13.415,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2018",13.305,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2019",13.171,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2000",26.437,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2001",26.502,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2002",26.71,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2003",26.253,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2004",25.987,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2005",26.365,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2006",26.753,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2007",26.389,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2008",26.024,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2009",25.522,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2010",26.242,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2011",25.672,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2012",24.277,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2013",23.995,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2014",24.333,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2015",23.436,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2016",23.184,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2017",22.949,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2018",22.596,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2019",22.545,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2000",11.807,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2001",12.462,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2002",12.751,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2003",13.116,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2004",13.004,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2005",12.551,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2006",11.922,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2007",13.674,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2008",14.563,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2009",14.543,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2010",14.529,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2011",14.749,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2012",14.693,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2013",14.888,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2014",15.537,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2015",15.741,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2016",15.906,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2017",15.503,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2018",14.666,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2019",14.729,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2000",1.765,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2001",1.611,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2002",1.619,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2003",1.633,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2004",1.638,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2005",1.557,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2006",1.5,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2007",1.425,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2008",1.394,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2009",1.34,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2010",1.354,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2011",1.349,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.292,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.226,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.334,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.309,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.32,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.203,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.192,
"CHE","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.183,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2000",10.602,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2001",10.654,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2002",11.599,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2003",11.749,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2004",12.088,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2005",12.046,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2006",12.308,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2007",12.421,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2008",11.949,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2009",11.389,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2010",11.864,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2011",11.616,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2012",11.281,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2013",11.024,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2014",11.349,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2015",11.633,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2016",11.697,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2017",11.706,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2018",11.735,
"GBR","MEATCONSUMP","BEEF","KG_CAP","A","2019",11.408,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2000",17.113,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2001",17.563,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2002",17.694,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2003",18.369,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2004",17.967,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2005",18.083,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2006",17.843,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2007",18.416,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2008",17.123,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2009",16.909,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2010",16.638,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2011",16.416,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2012",16.045,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2013",15.667,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2014",16.036,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2015",16.383,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2016",17.06,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2017",16.626,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2018",16.834,
"GBR","MEATCONSUMP","PIG","KG_CAP","A","2019",16.046,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2000",25.445,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2001",25.776,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2002",25.37,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2003",25.259,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2004",25.748,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2005",26.122,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2006",24.965,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2007",23.355,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2008",22.553,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2009",22.785,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2010",24.634,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2011",24.53,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2012",24.64,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2013",24.803,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2014",24.449,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2015",26.49,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2016",27.567,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2017",27.048,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2018",28.434,
"GBR","MEATCONSUMP","POULTRY","KG_CAP","A","2019",30.062,
"GBR","MEATCONSUMP","SHEEP","KG_CAP","A","2000",5.852,
"GBR","MEATCONSUMP","SHEEP","KG_CAP","A","2001",5.085,
"GBR","MEATCONSUMP","SHEEP","KG_CAP","A","2002",5.345,
"GBR","MEATCONSUMP","SHEEP","KG_CAP","A","2003",5.341,
"GBR","MEATCONSUMP","SHEEP","KG_CAP","A","2004",5.514,
"GBR","MEATCONSUMP","SHEEP","KG_CAP","A","2005",5.485,
"GBR","MEATCONSUMP","SHEEP","KG_CAP","A","2006",5.475,
